,date,pcr
2145,2015-05-14 00:00:00,0.6
2146,2015-05-15 00:00:00,0.56
2147,2015-05-18 00:00:00,0.66
2148,2015-05-19 00:00:00,0.59
2149,2015-05-20 00:00:00,0.58
2150,2015-05-21 00:00:00,0.71
2151,2015-05-22 00:00:00,0.64
2152,2015-05-26 00:00:00,0.74
2153,2015-05-27 00:00:00,0.58
2154,2015-05-28 00:00:00,0.71
2155,2015-05-29 00:00:00,0.57
2156,2015-06-01 00:00:00,0.66
2157,2015-06-02 00:00:00,0.54
2158,2015-06-03 00:00:00,0.51
2159,2015-06-04 00:00:00,0.61
2160,2015-06-05 00:00:00,0.61
2161,2015-06-08 00:00:00,0.61
2162,2015-06-09 00:00:00,0.63
2163,2015-06-10 00:00:00,0.46
2164,2015-06-11 00:00:00,0.59
2165,2015-06-12 00:00:00,0.67
2166,2015-06-15 00:00:00,0.66
2167,2015-06-16 00:00:00,0.64
2168,2015-06-17 00:00:00,0.55
2169,2015-06-18 00:00:00,0.64
2170,2015-06-19 00:00:00,0.63
2171,2015-06-22 00:00:00,0.56
2172,2015-06-23 00:00:00,0.61
2173,2015-06-24 00:00:00,0.52
2174,2015-06-25 00:00:00,0.65
2175,2015-06-26 00:00:00,0.74
2176,2015-06-29 00:00:00,0.94
2177,2015-06-30 00:00:00,0.84
2178,2015-07-01 00:00:00,0.62
2179,2015-07-02 00:00:00,0.7
2180,2015-07-06 00:00:00,0.65
2181,2015-07-07 00:00:00,0.78
2182,2015-07-08 00:00:00,0.87
2183,2015-07-09 00:00:00,0.69
2184,2015-07-10 00:00:00,0.67
2185,2015-07-13 00:00:00,0.55
2186,2015-07-14 00:00:00,0.63
2187,2015-07-15 00:00:00,0.68
2188,2015-07-16 00:00:00,0.71
2189,2015-07-17 00:00:00,0.55
2190,2015-07-20 00:00:00,0.56
2191,2015-07-21 00:00:00,0.69
2192,2015-07-22 00:00:00,0.61
2193,2015-07-23 00:00:00,0.78
2194,2015-07-24 00:00:00,0.86
2195,2015-07-27 00:00:00,0.74
2196,2015-07-28 00:00:00,0.62
2197,2015-07-29 00:00:00,0.62
2198,2015-07-30 00:00:00,0.5
2199,2015-07-31 00:00:00,0.68
2200,2015-08-03 00:00:00,0.73
2201,2015-08-04 00:00:00,0.75
2202,2015-08-05 00:00:00,0.77
2203,2015-08-06 00:00:00,0.82
2204,2015-08-07 00:00:00,0.83
2205,2015-08-10 00:00:00,0.66
2206,2015-08-11 00:00:00,0.79
2207,2015-08-12 00:00:00,0.83
2208,2015-08-13 00:00:00,0.74
2209,2015-08-14 00:00:00,0.67
2210,2015-08-17 00:00:00,0.69
2211,2015-08-18 00:00:00,0.66
2212,2015-08-19 00:00:00,0.81
2213,2015-08-20 00:00:00,0.82
2214,2015-08-21 00:00:00,1.04
2215,2015-08-24 00:00:00,0.87
2216,2015-08-25 00:00:00,0.7
2217,2015-08-26 00:00:00,0.85
2218,2015-08-27 00:00:00,0.76
2219,2015-08-28 00:00:00,0.72
2220,2015-08-31 00:00:00,0.66
2221,2015-09-01 00:00:00,0.74
2222,2015-09-02 00:00:00,0.73
2223,2015-09-03 00:00:00,0.68
2224,2015-09-04 00:00:00,0.89
2225,2015-09-08 00:00:00,0.66
2226,2015-09-09 00:00:00,0.71
2227,2015-09-10 00:00:00,0.77
2228,2015-09-11 00:00:00,0.81
2229,2015-09-14 00:00:00,0.91
2230,2015-09-15 00:00:00,0.87
2231,2015-09-16 00:00:00,0.73
2232,2015-09-17 00:00:00,0.74
2233,2015-09-18 00:00:00,0.83
2234,2015-09-21 00:00:00,0.55
2235,2015-09-22 00:00:00,0.8
2236,2015-09-23 00:00:00,0.69
2237,2015-09-24 00:00:00,0.86
2238,2015-09-25 00:00:00,0.74
2239,2015-09-28 00:00:00,0.94
2240,2015-09-29 00:00:00,0.95
2241,2015-09-30 00:00:00,0.7
2242,2015-10-01 00:00:00,0.73
2243,2015-10-02 00:00:00,0.67
2244,2015-10-05 00:00:00,0.62
2245,2015-10-06 00:00:00,0.68
2246,2015-10-07 00:00:00,0.83
2247,2015-10-08 00:00:00,0.7
2248,2015-10-09 00:00:00,0.64
2249,2015-10-12 00:00:00,0.67
2250,2015-10-13 00:00:00,0.8
2251,2015-10-14 00:00:00,0.75
2252,2015-10-15 00:00:00,0.87
2253,2015-10-16 00:00:00,0.61
2254,2015-10-19 00:00:00,0.67
2255,2015-10-20 00:00:00,0.7
2256,2015-10-21 00:00:00,0.83
2257,2015-10-22 00:00:00,0.66
2258,2015-10-23 00:00:00,0.63
2259,2015-10-26 00:00:00,0.72
2260,2015-10-27 00:00:00,0.74
2261,2015-10-28 00:00:00,0.54
2262,2015-10-29 00:00:00,0.56
2263,2015-10-30 00:00:00,0.59
2264,2015-11-02 00:00:00,0.58
2265,2015-11-03 00:00:00,0.71
2266,2015-11-04 00:00:00,0.73
2267,2015-11-05 00:00:00,0.63
2268,2015-11-06 00:00:00,0.66
2269,2015-11-09 00:00:00,0.76
2270,2015-11-10 00:00:00,0.8
2271,2015-11-11 00:00:00,0.59
2272,2015-11-12 00:00:00,0.83
2273,2015-11-13 00:00:00,0.98
2274,2015-11-16 00:00:00,0.71
2275,2015-11-17 00:00:00,0.83
2276,2015-11-18 00:00:00,0.72
2277,2015-11-19 00:00:00,0.79
2278,2015-11-20 00:00:00,0.67
2279,2015-11-23 00:00:00,0.6
2280,2015-11-24 00:00:00,0.67
2281,2015-11-25 00:00:00,0.65
2282,2015-11-27 00:00:00,0.76
2283,2015-11-30 00:00:00,0.65
2284,2015-12-01 00:00:00,0.61
2285,2015-12-02 00:00:00,0.67
2286,2015-12-03 00:00:00,0.9
2287,2015-12-04 00:00:00,0.61
2288,2015-12-07 00:00:00,0.83
2289,2015-12-08 00:00:00,0.96
2290,2015-12-09 00:00:00,0.66
2291,2015-12-10 00:00:00,0.72
2292,2015-12-11 00:00:00,0.92
2293,2015-12-14 00:00:00,0.57
2294,2015-12-15 00:00:00,0.66
2295,2015-12-16 00:00:00,0.54
2296,2015-12-17 00:00:00,0.77
2297,2015-12-18 00:00:00,0.77
2298,2015-12-21 00:00:00,0.64
2299,2015-12-22 00:00:00,0.56
2300,2015-12-23 00:00:00,0.56
2301,2015-12-24 00:00:00,0.57
2302,2015-12-28 00:00:00,1.21
2303,2015-12-29 00:00:00,0.54
2304,2015-12-30 00:00:00,0.59
2305,2015-12-31 00:00:00,0.69
2306,2016-01-04 00:00:00,0.8
2307,2016-01-05 00:00:00,0.65
2308,2016-01-06 00:00:00,0.7
2309,2016-01-07 00:00:00,0.89
2310,2016-01-08 00:00:00,0.93
2311,2016-01-11 00:00:00,0.94
2312,2016-01-12 00:00:00,0.86
2313,2016-01-13 00:00:00,0.91
2314,2016-01-14 00:00:00,0.82
2315,2016-01-15 00:00:00,1.14
2316,2016-01-19 00:00:00,0.62
2317,2016-01-20 00:00:00,0.59
2318,2016-01-21 00:00:00,0.69
2319,2016-01-22 00:00:00,0.64
2320,2016-01-25 00:00:00,0.69
2321,2016-01-26 00:00:00,0.62
2322,2016-01-27 00:00:00,0.71
2323,2016-01-28 00:00:00,0.62
2324,2016-01-29 00:00:00,0.58
2325,2016-02-01 00:00:00,0.63
2326,2016-02-02 00:00:00,0.76
2327,2016-02-03 00:00:00,0.82
2328,2016-02-04 00:00:00,0.75
2329,2016-02-05 00:00:00,0.92
2330,2016-02-08 00:00:00,0.93
2331,2016-02-09 00:00:00,0.76
2332,2016-02-10 00:00:00,0.78
2333,2016-02-11 00:00:00,0.96
2334,2016-02-12 00:00:00,0.71
2335,2016-02-16 00:00:00,0.8
2336,2016-02-17 00:00:00,0.68
2337,2016-02-18 00:00:00,0.75
2338,2016-02-19 00:00:00,0.87
2339,2016-02-22 00:00:00,0.58
2340,2016-02-23 00:00:00,0.71
2341,2016-02-24 00:00:00,0.71
2342,2016-02-25 00:00:00,0.62
2343,2016-02-26 00:00:00,0.64
2344,2016-02-29 00:00:00,0.6
2345,2016-03-01 00:00:00,0.68
2346,2016-03-02 00:00:00,0.64
2347,2016-03-03 00:00:00,0.55
2348,2016-03-04 00:00:00,0.59
2349,2016-03-07 00:00:00,0.67
2350,2016-03-08 00:00:00,0.9
2351,2016-03-09 00:00:00,0.68
2352,2016-03-10 00:00:00,0.74
2353,2016-03-11 00:00:00,0.6
2354,2016-03-14 00:00:00,0.69
2355,2016-03-15 00:00:00,0.85
2356,2016-03-16 00:00:00,0.71
2357,2016-03-17 00:00:00,0.63
2358,2016-03-18 00:00:00,0.55
2359,2016-03-21 00:00:00,0.71
2360,2016-03-22 00:00:00,0.88
2361,2016-03-23 00:00:00,0.84
2362,2016-03-24 00:00:00,0.82
2363,2016-03-28 00:00:00,0.66
2364,2016-03-29 00:00:00,0.61
2365,2016-03-30 00:00:00,0.62
2366,2016-03-31 00:00:00,0.68
2367,2016-04-01 00:00:00,0.63
2368,2016-04-04 00:00:00,0.65
2369,2016-04-05 00:00:00,0.69
2370,2016-04-06 00:00:00,0.61
2371,2016-04-07 00:00:00,0.68
2372,2016-04-08 00:00:00,0.75
2373,2016-04-11 00:00:00,0.65
2374,2016-04-12 00:00:00,0.72
2375,2016-04-13 00:00:00,0.61
2376,2016-04-14 00:00:00,0.68
2377,2016-04-15 00:00:00,0.63
2378,2016-04-18 00:00:00,0.69
2379,2016-04-19 00:00:00,0.67
2380,2016-04-20 00:00:00,0.68
2381,2016-04-21 00:00:00,0.85
2382,2016-04-22 00:00:00,0.61
2383,2016-04-25 00:00:00,0.7
2384,2016-04-26 00:00:00,0.53
2385,2016-04-27 00:00:00,0.55
2386,2016-04-28 00:00:00,0.77
2387,2016-04-29 00:00:00,0.86
2388,2016-05-02 00:00:00,0.74
2389,2016-05-03 00:00:00,0.77
2390,2016-05-04 00:00:00,0.8
2391,2016-05-05 00:00:00,0.8
2392,2016-05-06 00:00:00,0.92
2393,2016-05-09 00:00:00,0.86
2394,2016-05-10 00:00:00,0.91
2395,2016-05-11 00:00:00,0.8
2396,2016-05-12 00:00:00,0.8
2397,2016-05-13 00:00:00,0.84
2398,2016-05-16 00:00:00,0.6
2399,2016-05-17 00:00:00,0.81
2400,2016-05-18 00:00:00,0.75
2401,2016-05-19 00:00:00,0.8
2402,2016-05-20 00:00:00,0.78
2403,2016-05-23 00:00:00,0.65
2404,2016-05-24 00:00:00,0.6
2405,2016-05-25 00:00:00,0.62
2406,2016-05-26 00:00:00,0.55
2407,2016-05-27 00:00:00,0.51
2408,2016-05-31 00:00:00,0.58
2409,2016-06-01 00:00:00,0.55
2410,2016-06-02 00:00:00,0.69
2411,2016-06-03 00:00:00,0.59
2412,2016-06-06 00:00:00,0.59
2413,2016-06-07 00:00:00,0.61
2414,2016-06-08 00:00:00,0.59
2415,2016-06-09 00:00:00,0.72
2416,2016-06-10 00:00:00,0.81
2417,2016-06-13 00:00:00,0.75
2418,2016-06-14 00:00:00,0.79
2419,2016-06-15 00:00:00,0.68
2420,2016-06-16 00:00:00,0.77
2421,2016-06-17 00:00:00,0.63
2422,2016-06-20 00:00:00,0.6
2423,2016-06-21 00:00:00,0.64
2424,2016-06-22 00:00:00,0.77
2425,2016-06-23 00:00:00,0.61
2426,2016-06-24 00:00:00,1.01
2427,2016-06-27 00:00:00,0.81
2428,2016-06-28 00:00:00,0.59
2429,2016-06-29 00:00:00,0.58
2430,2016-06-30 00:00:00,0.65
2431,2016-07-01 00:00:00,0.57
2432,2016-07-05 00:00:00,0.73
2433,2016-07-06 00:00:00,0.76
2434,2016-07-07 00:00:00,0.6
2435,2016-07-08 00:00:00,0.52
2436,2016-07-11 00:00:00,0.58
2437,2016-07-12 00:00:00,0.59
2438,2016-07-13 00:00:00,0.56
2439,2016-07-14 00:00:00,0.53
2440,2016-07-15 00:00:00,0.52
2441,2016-07-18 00:00:00,0.69
2442,2016-07-19 00:00:00,0.67
2443,2016-07-20 00:00:00,0.57
2444,2016-07-21 00:00:00,0.61
2445,2016-07-22 00:00:00,0.59
2446,2016-07-25 00:00:00,0.71
2447,2016-07-26 00:00:00,0.76
2448,2016-07-27 00:00:00,0.66
2449,2016-07-28 00:00:00,0.62
2450,2016-07-29 00:00:00,0.62
2451,2016-08-01 00:00:00,0.72
2452,2016-08-02 00:00:00,0.72
2453,2016-08-03 00:00:00,0.59
2454,2016-08-04 00:00:00,0.65
2455,2016-08-05 00:00:00,0.52
2456,2016-08-08 00:00:00,0.58
2457,2016-08-09 00:00:00,0.61
2458,2016-08-10 00:00:00,0.62
2459,2016-08-11 00:00:00,0.61
2460,2016-08-12 00:00:00,0.55
2461,2016-08-15 00:00:00,0.51
2462,2016-08-16 00:00:00,0.7
2463,2016-08-17 00:00:00,0.59
2464,2016-08-18 00:00:00,0.54
2465,2016-08-19 00:00:00,0.6
2466,2016-08-22 00:00:00,0.63
2467,2016-08-23 00:00:00,0.56
2468,2016-08-24 00:00:00,0.68
2469,2016-08-25 00:00:00,0.75
2470,2016-08-26 00:00:00,0.73
2471,2016-08-29 00:00:00,0.6
2472,2016-08-30 00:00:00,0.63
2473,2016-08-31 00:00:00,0.7
2474,2016-09-01 00:00:00,0.7
2475,2016-09-02 00:00:00,0.61
2476,2016-09-06 00:00:00,0.5
2477,2016-09-07 00:00:00,0.57
2478,2016-09-08 00:00:00,0.61
2479,2016-09-09 00:00:00,0.78
2480,2016-09-12 00:00:00,0.64
2481,2016-09-13 00:00:00,0.75
2482,2016-09-14 00:00:00,0.55
2483,2016-09-15 00:00:00,0.7
2484,2016-09-16 00:00:00,0.65
2485,2016-09-19 00:00:00,0.56
2486,2016-09-20 00:00:00,0.66
2487,2016-09-21 00:00:00,0.63
2488,2016-09-22 00:00:00,0.57
2489,2016-09-23 00:00:00,0.65
2490,2016-09-26 00:00:00,0.73
2491,2016-09-27 00:00:00,0.62
2492,2016-09-28 00:00:00,0.65
2493,2016-09-29 00:00:00,0.74
2494,2016-09-30 00:00:00,0.61
2495,2016-10-03 00:00:00,0.64
2496,2016-10-04 00:00:00,0.51
2497,2016-10-05 00:00:00,0.58
2498,2016-10-06 00:00:00,0.71
2499,2016-10-07 00:00:00,0.68
2500,2016-10-10 00:00:00,0.61
2501,2016-10-11 00:00:00,0.75
2502,2016-10-12 00:00:00,0.64
2503,2016-10-13 00:00:00,0.71
2504,2016-10-14 00:00:00,0.68
2505,2016-10-17 00:00:00,0.62
2506,2016-10-18 00:00:00,0.69
2507,2016-10-19 00:00:00,0.59
2508,2016-10-20 00:00:00,0.53
2509,2016-10-21 00:00:00,0.56
2510,2016-10-24 00:00:00,0.59
2511,2016-10-25 00:00:00,0.69
2512,2016-10-26 00:00:00,0.73
2513,2016-10-27 00:00:00,0.55
2514,2016-10-28 00:00:00,0.78
2515,2016-10-31 00:00:00,0.75
2516,2016-11-01 00:00:00,0.86
2517,2016-11-02 00:00:00,0.99
2518,2016-11-03 00:00:00,0.74
2519,2016-11-04 00:00:00,0.7
2520,2016-11-07 00:00:00,0.68
2521,2016-11-08 00:00:00,0.69
2522,2016-11-09 00:00:00,0.61
2523,2016-11-10 00:00:00,0.6
2524,2016-11-11 00:00:00,0.53
2525,2016-11-14 00:00:00,0.57
2526,2016-11-15 00:00:00,0.51
2527,2016-11-16 00:00:00,0.63
2528,2016-11-17 00:00:00,0.65
2529,2016-11-18 00:00:00,0.68
2530,2016-11-21 00:00:00,0.57
2531,2016-11-22 00:00:00,0.63
2532,2016-11-23 00:00:00,0.6
2533,2016-11-25 00:00:00,0.61
2534,2016-11-28 00:00:00,0.57
2535,2016-11-29 00:00:00,0.62
2536,2016-11-30 00:00:00,0.54
2537,2016-12-01 00:00:00,0.66
2538,2016-12-02 00:00:00,0.67
2539,2016-12-05 00:00:00,0.63
2540,2016-12-06 00:00:00,0.58
2541,2016-12-07 00:00:00,0.46
2542,2016-12-08 00:00:00,0.5
2543,2016-12-09 00:00:00,0.53
2544,2016-12-12 00:00:00,0.57
2545,2016-12-13 00:00:00,0.54
2546,2016-12-14 00:00:00,0.58
2547,2016-12-15 00:00:00,0.59
2548,2016-12-16 00:00:00,0.62
2549,2016-12-19 00:00:00,0.71
2550,2016-12-20 00:00:00,0.63
2551,2016-12-21 00:00:00,0.77
2552,2016-12-22 00:00:00,0.67
2553,2016-12-23 00:00:00,0.66
2554,2016-12-27 00:00:00,0.62
2555,2016-12-28 00:00:00,0.61
2556,2016-12-29 00:00:00,0.62
2557,2016-12-30 00:00:00,0.76
2558,2017-01-03 00:00:00,0.69
2559,2017-01-04 00:00:00,0.64
2560,2017-01-05 00:00:00,0.69
2561,2017-01-06 00:00:00,0.68
2562,2017-01-09 00:00:00,0.62
2563,2017-01-10 00:00:00,0.64
2564,2017-01-11 00:00:00,0.63
2565,2017-01-12 00:00:00,0.68
2566,2017-01-13 00:00:00,0.63
2567,2017-01-17 00:00:00,0.65
2568,2017-01-18 00:00:00,0.67
2569,2017-01-19 00:00:00,0.56
2570,2017-01-20 00:00:00,0.7
2571,2017-01-23 00:00:00,0.72
2572,2017-01-24 00:00:00,0.65
2573,2017-01-25 00:00:00,0.61
2574,2017-01-26 00:00:00,0.65
2575,2017-01-27 00:00:00,0.73
2576,2017-01-30 00:00:00,0.82
2577,2017-01-31 00:00:00,0.7
2578,2017-02-01 00:00:00,0.71
2579,2017-02-02 00:00:00,0.64
2580,2017-02-03 00:00:00,0.68
2581,2017-02-06 00:00:00,0.75
2582,2017-02-07 00:00:00,0.7
2583,2017-02-08 00:00:00,0.69
2584,2017-02-09 00:00:00,0.58
2585,2017-02-10 00:00:00,0.7
2586,2017-02-13 00:00:00,0.61
2587,2017-02-14 00:00:00,0.53
2588,2017-02-15 00:00:00,0.58
2589,2017-02-16 00:00:00,0.54
2590,2017-02-17 00:00:00,0.59
2591,2017-02-21 00:00:00,0.61
2592,2017-02-22 00:00:00,0.6
2593,2017-02-23 00:00:00,0.62
2594,2017-02-24 00:00:00,0.72
2595,2017-02-27 00:00:00,0.63
2596,2017-02-28 00:00:00,0.7
2597,2017-03-01 00:00:00,0.53
2598,2017-03-02 00:00:00,0.56
2599,2017-03-03 00:00:00,0.7
2600,2017-03-06 00:00:00,0.67
2601,2017-03-07 00:00:00,0.54
2602,2017-03-08 00:00:00,0.62
2603,2017-03-09 00:00:00,0.72
2604,2017-03-10 00:00:00,0.57
2605,2017-03-13 00:00:00,0.7
2606,2017-03-14 00:00:00,0.73
2607,2017-03-15 00:00:00,0.61
2608,2017-03-16 00:00:00,0.57
2609,2017-03-17 00:00:00,0.61
2610,2017-03-20 00:00:00,0.64
2611,2017-03-21 00:00:00,0.79
2612,2017-03-22 00:00:00,0.73
2613,2017-03-23 00:00:00,0.67
2614,2017-03-24 00:00:00,0.69
2615,2017-03-27 00:00:00,0.58
2616,2017-03-28 00:00:00,0.6
2617,2017-03-29 00:00:00,0.54
2618,2017-03-30 00:00:00,0.58
2619,2017-03-31 00:00:00,0.56
2620,2017-04-03 00:00:00,0.67
2621,2017-04-04 00:00:00,0.62
2622,2017-04-05 00:00:00,0.61
2623,2017-04-06 00:00:00,0.66
2624,2017-04-07 00:00:00,0.67
2625,2017-04-10 00:00:00,0.62
2626,2017-04-11 00:00:00,0.79
2627,2017-04-12 00:00:00,0.69
2628,2017-04-13 00:00:00,0.96
2629,2017-04-17 00:00:00,0.63
2630,2017-04-18 00:00:00,0.62
2631,2017-04-19 00:00:00,0.7
2632,2017-04-20 00:00:00,0.68
2633,2017-04-21 00:00:00,0.67
2634,2017-04-24 00:00:00,0.61
2635,2017-04-25 00:00:00,0.61
2636,2017-04-26 00:00:00,0.63
2637,2017-04-27 00:00:00,0.72
2638,2017-04-28 00:00:00,0.68
2639,2017-05-01 00:00:00,0.62
2640,2017-05-02 00:00:00,0.61
2641,2017-05-03 00:00:00,0.69
2642,2017-05-04 00:00:00,0.77
2643,2017-05-05 00:00:00,0.64
2644,2017-05-08 00:00:00,0.6
2645,2017-05-09 00:00:00,0.63
2646,2017-05-10 00:00:00,0.62
2647,2017-05-11 00:00:00,0.65
2648,2017-05-12 00:00:00,0.57
2649,2017-05-15 00:00:00,0.55
2650,2017-05-16 00:00:00,0.54
2651,2017-05-17 00:00:00,0.73
2652,2017-05-18 00:00:00,0.7
2653,2017-05-19 00:00:00,0.62
2654,2017-05-22 00:00:00,0.54
2655,2017-05-23 00:00:00,0.6
2656,2017-05-24 00:00:00,0.62
2657,2017-05-25 00:00:00,0.59
2658,2017-05-26 00:00:00,0.64
2659,2017-05-30 00:00:00,0.68
2660,2017-05-31 00:00:00,0.63
2661,2017-06-01 00:00:00,0.66
2662,2017-06-02 00:00:00,0.6
2663,2017-06-05 00:00:00,0.51
2664,2017-06-06 00:00:00,0.59
2665,2017-06-07 00:00:00,0.58
2666,2017-06-08 00:00:00,0.55
2667,2017-06-09 00:00:00,0.72
2668,2017-06-12 00:00:00,0.68
2669,2017-06-13 00:00:00,0.64
2670,2017-06-14 00:00:00,0.67
2671,2017-06-15 00:00:00,0.8
2672,2017-06-16 00:00:00,0.67
2673,2017-06-19 00:00:00,0.58
2674,2017-06-20 00:00:00,0.72
2675,2017-06-21 00:00:00,0.59
2676,2017-06-22 00:00:00,0.5
2677,2017-06-23 00:00:00,0.58
2678,2017-06-26 00:00:00,0.64
2679,2017-06-27 00:00:00,0.6
2680,2017-06-28 00:00:00,0.68
2681,2017-06-29 00:00:00,0.69
2682,2017-06-30 00:00:00,0.67
2683,2017-07-03 00:00:00,0.55
2684,2017-07-05 00:00:00,0.61
2685,2017-07-06 00:00:00,0.65
2686,2017-07-07 00:00:00,0.66
2687,2017-07-10 00:00:00,0.64
2688,2017-07-11 00:00:00,0.69
2689,2017-07-12 00:00:00,0.6
2690,2017-07-13 00:00:00,0.62
2691,2017-07-14 00:00:00,0.53
2692,2017-07-17 00:00:00,0.63
2693,2017-07-18 00:00:00,0.62
2694,2017-07-19 00:00:00,0.56
2695,2017-07-20 00:00:00,0.53
2696,2017-07-21 00:00:00,0.56
2697,2017-07-24 00:00:00,0.68
2698,2017-07-25 00:00:00,0.61
2699,2017-07-26 00:00:00,0.65
2700,2017-07-27 00:00:00,0.71
2701,2017-07-28 00:00:00,0.63
2702,2017-07-31 00:00:00,0.62
2703,2017-08-01 00:00:00,0.64
2704,2017-08-02 00:00:00,0.75
2705,2017-08-03 00:00:00,0.71
2706,2017-08-04 00:00:00,0.66
2707,2017-08-07 00:00:00,0.77
2708,2017-08-08 00:00:00,0.67
2709,2017-08-09 00:00:00,0.83
2710,2017-08-10 00:00:00,0.88
2711,2017-08-11 00:00:00,0.94
2712,2017-08-14 00:00:00,0.59
2713,2017-08-15 00:00:00,0.68
2714,2017-08-16 00:00:00,0.62
2715,2017-08-17 00:00:00,0.78
2716,2017-08-18 00:00:00,0.82
2717,2017-08-21 00:00:00,0.57
2718,2017-08-22 00:00:00,0.55
2719,2017-08-23 00:00:00,0.58
2720,2017-08-24 00:00:00,0.69
2721,2017-08-25 00:00:00,0.69
2722,2017-08-28 00:00:00,0.55
2723,2017-08-29 00:00:00,0.61
2724,2017-08-30 00:00:00,0.57
2725,2017-08-31 00:00:00,0.57
2726,2017-09-01 00:00:00,0.56
2727,2017-09-05 00:00:00,0.67
2728,2017-09-06 00:00:00,0.56
2729,2017-09-07 00:00:00,0.55
2730,2017-09-08 00:00:00,0.73
2731,2017-09-11 00:00:00,0.65
2732,2017-09-12 00:00:00,0.58
2733,2017-09-13 00:00:00,0.55
2734,2017-09-14 00:00:00,0.56
2735,2017-09-15 00:00:00,0.63
2736,2017-09-18 00:00:00,0.61
2737,2017-09-19 00:00:00,0.67
2738,2017-09-20 00:00:00,0.61
2739,2017-09-21 00:00:00,0.66
2740,2017-09-22 00:00:00,0.77
2741,2017-09-25 00:00:00,0.64
2742,2017-09-26 00:00:00,0.69
2743,2017-09-27 00:00:00,0.61
2744,2017-09-28 00:00:00,0.52
2745,2017-09-29 00:00:00,0.59
2746,2017-10-02 00:00:00,0.61
2747,2017-10-03 00:00:00,0.66
2748,2017-10-04 00:00:00,0.58
2749,2017-10-05 00:00:00,0.69
2750,2017-10-06 00:00:00,0.7
2751,2017-10-09 00:00:00,0.73
2752,2017-10-10 00:00:00,0.54
2753,2017-10-11 00:00:00,0.62
2754,2017-10-12 00:00:00,0.7
2755,2017-10-13 00:00:00,0.65
2756,2017-10-16 00:00:00,0.7
2757,2017-10-17 00:00:00,0.66
2758,2017-10-18 00:00:00,0.72
2759,2017-10-19 00:00:00,0.7
2760,2017-10-20 00:00:00,0.6
2761,2017-10-23 00:00:00,0.65
2762,2017-10-24 00:00:00,0.63
2763,2017-10-25 00:00:00,0.71
2764,2017-10-26 00:00:00,0.61
2765,2017-10-27 00:00:00,0.55
2766,2017-10-30 00:00:00,0.69
2767,2017-10-31 00:00:00,0.57
2768,2017-11-01 00:00:00,0.71
2769,2017-11-02 00:00:00,0.63
2770,2017-11-03 00:00:00,0.6
2771,2017-11-06 00:00:00,0.61
2772,2017-11-07 00:00:00,0.64
2773,2017-11-08 00:00:00,0.68
2774,2017-11-09 00:00:00,0.64
2775,2017-11-10 00:00:00,0.66
2776,2017-11-13 00:00:00,0.69
2777,2017-11-14 00:00:00,0.62
2778,2017-11-15 00:00:00,0.74
2779,2017-11-16 00:00:00,0.64
2780,2017-11-17 00:00:00,0.56
2781,2017-11-20 00:00:00,0.59
2782,2017-11-21 00:00:00,0.58
2783,2017-11-22 00:00:00,0.57
2784,2017-11-24 00:00:00,0.62
2785,2017-11-27 00:00:00,0.61
2786,2017-11-28 00:00:00,0.5
2787,2017-11-29 00:00:00,0.52
2788,2017-11-30 00:00:00,0.55
2789,2017-12-01 00:00:00,0.63
2790,2017-12-04 00:00:00,0.56
2791,2017-12-05 00:00:00,0.57
2792,2017-12-06 00:00:00,0.67
2793,2017-12-07 00:00:00,0.58
2794,2017-12-08 00:00:00,0.6
2795,2017-12-11 00:00:00,0.63
2796,2017-12-12 00:00:00,0.51
2797,2017-12-13 00:00:00,0.57
2798,2017-12-14 00:00:00,0.6
2799,2017-12-15 00:00:00,0.57
2800,2017-12-18 00:00:00,0.5
2801,2017-12-19 00:00:00,0.53
2802,2017-12-20 00:00:00,0.56
2803,2017-12-21 00:00:00,0.56
2804,2017-12-22 00:00:00,0.64
2805,2017-12-26 00:00:00,0.58
2806,2017-12-27 00:00:00,0.55
2807,2017-12-28 00:00:00,0.57
2808,2017-12-29 00:00:00,0.59
2809,2018-01-02 00:00:00,0.47
2810,2018-01-03 00:00:00,0.54
2811,2018-01-04 00:00:00,0.5
2812,2018-01-05 00:00:00,0.58
2813,2018-01-08 00:00:00,0.63
2814,2018-01-09 00:00:00,0.6
2815,2018-01-10 00:00:00,0.65
2816,2018-01-11 00:00:00,0.5
2817,2018-01-12 00:00:00,0.5
2818,2018-01-16 00:00:00,0.49
2819,2018-01-17 00:00:00,0.48
2820,2018-01-18 00:00:00,0.56
2821,2018-01-19 00:00:00,0.56
2822,2018-01-22 00:00:00,0.56
2823,2018-01-23 00:00:00,0.52
2824,2018-01-24 00:00:00,0.53
2825,2018-01-25 00:00:00,0.56
2826,2018-01-26 00:00:00,0.49
2827,2018-01-29 00:00:00,0.57
2828,2018-01-30 00:00:00,0.61
2829,2018-01-31 00:00:00,0.59
2830,2018-02-01 00:00:00,0.59
2831,2018-02-02 00:00:00,0.77
2832,2018-02-05 00:00:00,0.73
2833,2018-02-06 00:00:00,0.75
2834,2018-02-07 00:00:00,0.68
2835,2018-02-08 00:00:00,0.75
2836,2018-02-09 00:00:00,0.88
2837,2018-02-12 00:00:00,0.67
2838,2018-02-13 00:00:00,0.73
2839,2018-02-14 00:00:00,0.59
2840,2018-02-15 00:00:00,0.61
2841,2018-02-16 00:00:00,0.52
2842,2018-02-20 00:00:00,0.66
2843,2018-02-21 00:00:00,0.58
